"","rules","support","confidence","lift"
"543","{Seasons=0.33,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"544","{Seasons=0.33,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"545","{Seasons=0.33,Age=30-36,Accident/trauma=0,Surgeries=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"546","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"547","{Seasons=0.33,Age=30-36,Surgeries=1,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"548","{Seasons=0.33,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=0,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"549","{Seasons=0.33,Age=30-36,Childish disease=1,Surgeries=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"550","{Seasons=0.33,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"551","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0} => {diagnosis=O}",0.01,1,8.33333333333333
"552","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"553","{Seasons=0.33,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"554","{Seasons=0.33,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"555","{Seasons=0.33,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"556","{Seasons=0.33,Childish disease=1,Accident/trauma=0,Surgeries=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"557","{Seasons=0.33,Childish disease=1,Surgeries=1,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"558","{Seasons=0.33,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"559","{Seasons=0.33,Age=30-36,Accident/trauma=0,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"560","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"561","{Seasons=0.33,Childish disease=1,Accident/trauma=0,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"562","{Seasons=1,Age=30-36,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"563","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"564","{Seasons=1,Age=30-36,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"565","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"566","{Seasons=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"567","{Seasons=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"568","{Seasons=1,Childish disease=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"569","{Seasons=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"570","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"571","{Seasons=1,Childish disease=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"572","{Seasons=1,Age=30-36,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"573","{Seasons=1,Age=30-36,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"574","{Seasons=1,Age=30-36,Childish disease=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"575","{Seasons=1,Age=30-36,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"576","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"577","{Seasons=1,Age=30-36,Childish disease=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"578","{Seasons=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"579","{Seasons=1,Childish disease=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"580","{Seasons=1,Childish disease=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"581","{Seasons=1,Childish disease=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"582","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"583","{Seasons=1,Age=30-36,Surgeries=1,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"584","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"585","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"586","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"587","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"588","{Seasons=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"589","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"590","{Seasons=1,Childish disease=1,Surgeries=1,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"591","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"592","{Seasons=1,Age=30-36,Accident/trauma=0,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"593","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"594","{Seasons=1,Age=30-36,Childish disease=1,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"595","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"596","{Seasons=1,Childish disease=1,Accident/trauma=0,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"597","{Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"598","{Age=30-36,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"599","{Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"600","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"601","{Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"602","{Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"603","{Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"604","{Childish disease=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"605","{Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"606","{Age=30-36,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"607","{Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"608","{Age=30-36,Childish disease=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"609","{Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"610","{Childish disease=1,Accident/trauma=0,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"611","{Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"612","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"613","{Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"614","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"615","{Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=-1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"616","{Seasons=-1,Age=30-36,Childish disease=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"617","{Seasons=-1,Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"618","{Seasons=-1,Childish disease=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"619","{Seasons=-1,Childish disease=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"620","{Seasons=-1,Age=30-36,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"621","{Seasons=-1,Age=30-36,Childish disease=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"622","{Seasons=-1,Age=30-36,Childish disease=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"623","{Seasons=-1,Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"624","{Seasons=-1,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"625","{Seasons=-1,Childish disease=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"626","{Seasons=1,Age=30-36,Childish disease=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"627","{Seasons=1,Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"628","{Seasons=1,Childish disease=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"629","{Seasons=1,Childish disease=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"630","{Seasons=1,Age=30-36,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"631","{Seasons=1,Age=30-36,Childish disease=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"632","{Seasons=1,Age=30-36,Childish disease=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"633","{Seasons=1,Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.01,1,8.33333333333333
"634","{Seasons=1,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"635","{Seasons=1,Childish disease=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"636","{Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"637","{Age=30-36,Childish disease=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"638","{Age=30-36,Childish disease=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"639","{Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"640","{Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"641","{Childish disease=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"642","{Age=30-36,Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0} => {diagnosis=O}",0.02,1,8.33333333333333
"643","{Age=30-36,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"644","{Age=30-36,Childish disease=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"645","{Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"646","{Seasons=-1,Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"647","{Seasons=-1,Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"648","{Seasons=-1,Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"649","{Seasons=-1,Age=30-36,Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"650","{Seasons=-1,Age=30-36,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"651","{Seasons=-1,Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"652","{Seasons=1,Age=30-36,Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"653","{Seasons=1,Age=30-36,Childish disease=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"654","{Seasons=1,Age=30-36,Childish disease=0,Surgeries=1,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"655","{Seasons=1,Childish disease=0,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"656","{Seasons=1,Childish disease=0,Accident/trauma=0,Surgeries=1,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"657","{Seasons=1,Childish disease=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"658","{Seasons=1,Age=30-36,Childish disease=0,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.6} => {diagnosis=O}",0.01,1,8.33333333333333
"659","{Seasons=1,Age=30-36,Childish disease=0,Accident/trauma=0,alcohol consumption=0.6,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
